case_id,site_id,product_id,case_date,qty_required,case_status
1268,14,4,2025-09-19,2,Fulfilled
1269,14,8,2025-09-22,3,Delayed
1270,14,8,2025-10-10,2,Fulfilled
1271,14,8,2025-10-10,2,Fulfilled
1272,14,7,2025-10-14,2,Fulfilled
1273,14,6,2025-10-07,2,Fulfilled
1274,14,6,2025-11-23,3,Fulfilled
1275,14,7,2025-11-26,2,Fulfilled
1276,14,7,2025-11-15,3,Fulfilled
1277,14,7,2025-11-21,2,Fulfilled
1278,14,8,2025-11-13,2,Fulfilled
1279,14,6,2025-11-01,2,Fulfilled
1280,14,8,2025-12-08,2,Fulfilled
1281,14,7,2025-12-02,3,Fulfilled
1282,14,7,2025-12-21,3,Fulfilled
1283,14,4,2025-12-06,2,Fulfilled
1284,14,6,2025-12-16,1,Fulfilled
1285,14,6,2025-12-11,3,Fulfilled
1286,14,6,2025-12-25,1,Fulfilled
1287,14,4,2026-01-24,2,Fulfilled
1288,14,6,2026-01-07,2,Fulfilled
1289,14,8,2026-01-15,2,Fulfilled
1290,14,8,2026-01-03,1,Fulfilled
1291,14,8,2026-01-22,2,Fulfilled
1292,14,6,2026-01-25,2,Fulfilled
1293,14,8,2026-01-01,2,Fulfilled
1294,14,8,2026-01-08,1,Fulfilled
1295,14,6,2026-01-22,3,Fulfilled
1296,14,8,2026-02-25,3,Cancelled
1297,14,6,2026-02-04,2,Fulfilled
1298,14,6,2026-02-13,2,Fulfilled
1299,14,8,2026-02-26,3,Delayed
1300,14,8,2026-02-13,1,Fulfilled
1301,14,8,2026-02-20,3,Delayed
1302,14,4,2026-03-19,3,Fulfilled
1303,14,7,2026-03-22,1,Fulfilled
1304,14,7,2026-03-19,1,Fulfilled
1305,14,6,2026-03-12,1,Fulfilled
1306,14,4,2026-03-20,2,Fulfilled
1307,14,7,2026-03-12,1,Fulfilled
1308,14,6,2026-04-24,2,Fulfilled
1309,14,4,2026-04-23,3,Fulfilled
1310,14,4,2026-04-10,1,Fulfilled
1311,14,8,2026-04-05,3,Delayed
1312,14,4,2026-04-05,2,Fulfilled
1313,14,8,2026-04-24,3,Delayed
1314,14,7,2026-04-27,1,Fulfilled
1315,14,7,2026-04-10,3,Fulfilled
1316,14,7,2026-05-19,3,Fulfilled
1317,14,8,2026-05-08,2,Delayed
1318,14,4,2026-05-04,3,Fulfilled
1319,14,8,2026-05-17,3,Delayed
1320,14,8,2026-06-01,1,Fulfilled
1321,14,8,2026-06-27,2,Delayed
1322,14,8,2026-06-17,2,Delayed
1323,14,8,2026-06-07,2,Cancelled
1324,14,8,2026-06-25,1,Fulfilled
1325,14,4,2026-06-22,2,Fulfilled
1326,14,4,2026-07-19,2,Fulfilled
1327,14,6,2026-07-10,3,Delayed
1328,14,8,2026-07-08,1,Fulfilled
1329,14,6,2026-07-09,3,Cancelled
1330,14,6,2026-07-08,2,Fulfilled
1331,15,8,2025-08-03,3,Fulfilled
1332,15,1,2025-08-25,2,Fulfilled
1333,15,2,2025-08-19,1,Fulfilled
1334,15,8,2025-08-06,3,Fulfilled
1335,15,8,2025-08-08,1,Fulfilled
1336,15,2,2025-08-08,1,Fulfilled
1337,15,3,2025-08-21,1,Fulfilled
1338,15,4,2025-08-19,1,Fulfilled
1339,15,1,2025-09-21,3,Fulfilled
1340,15,6,2025-09-05,3,Fulfilled
1341,15,8,2025-09-24,3,Delayed
1342,15,1,2025-09-08,3,Fulfilled
1343,15,6,2025-09-26,2,Fulfilled
1344,15,1,2025-10-02,3,Fulfilled
1345,15,4,2025-10-08,1,Fulfilled
1346,15,1,2025-10-20,1,Fulfilled
1347,15,8,2025-10-10,2,Fulfilled
1348,15,2,2025-10-08,1,Fulfilled
1349,15,1,2025-11-13,2,Fulfilled
1350,15,4,2025-11-05,3,Fulfilled
1351,15,7,2025-11-13,2,Fulfilled
1352,15,8,2025-11-26,3,Fulfilled
1353,15,2,2025-11-19,2,Fulfilled
1354,15,8,2025-11-18,2,Fulfilled
1355,15,2,2025-11-11,1,Fulfilled
1356,15,8,2025-11-14,1,Fulfilled
1357,15,4,2025-11-05,3,Fulfilled
1358,15,1,2025-11-24,2,Fulfilled
1359,15,4,2025-12-24,3,Delayed
1360,15,7,2025-12-09,3,Fulfilled
1361,15,2,2025-12-11,3,Delayed
1362,15,4,2025-12-03,2,Fulfilled
1363,15,7,2025-12-05,1,Fulfilled
1364,15,3,2025-12-06,1,Fulfilled
1365,15,8,2025-12-16,1,Fulfilled
1366,15,7,2025-12-07,1,Fulfilled
1367,15,8,2025-12-06,1,Fulfilled
1368,15,1,2025-12-03,1,Fulfilled
1369,15,8,2025-12-10,3,Fulfilled
1370,15,6,2026-01-17,2,Fulfilled
1371,15,7,2026-01-01,3,Fulfilled
1372,15,2,2026-01-25,2,Fulfilled
1373,15,8,2026-01-08,2,Fulfilled
1374,15,4,2026-01-23,2,Fulfilled
1375,15,2,2026-02-07,2,Fulfilled
1376,15,2,2026-02-20,3,Delayed
1377,15,1,2026-02-19,1,Fulfilled
1378,15,6,2026-02-04,1,Fulfilled
1379,15,7,2026-02-23,2,Fulfilled
1380,15,2,2026-02-11,1,Fulfilled
1381,15,8,2026-02-15,2,Fulfilled
1382,15,7,2026-03-25,3,Fulfilled
1383,15,6,2026-03-12,3,Fulfilled
1384,15,4,2026-03-11,3,Cancelled
1385,15,6,2026-03-11,3,Fulfilled
1386,15,4,2026-03-06,3,Cancelled
1387,15,8,2026-03-23,3,Fulfilled
1388,15,3,2026-04-23,2,Fulfilled
1389,15,4,2026-04-24,2,Fulfilled
1390,15,1,2026-04-10,2,Fulfilled
1391,15,1,2026-04-07,1,Fulfilled
1392,15,4,2026-04-02,2,Fulfilled
1393,15,4,2026-04-01,2,Fulfilled
1394,15,1,2026-04-12,3,Fulfilled
1395,15,6,2026-04-23,2,Fulfilled
1396,15,2,2026-04-16,3,Delayed
1397,15,1,2026-05-07,2,Fulfilled
1398,15,1,2026-05-21,2,Fulfilled
1399,15,2,2026-05-16,1,Fulfilled
1400,15,8,2026-05-08,2,Fulfilled
1401,15,1,2026-05-12,2,Fulfilled
1402,15,3,2026-05-11,3,Fulfilled
1403,15,2,2026-05-24,3,Delayed
1404,15,8,2026-05-10,3,Delayed
1405,15,7,2026-05-13,1,Fulfilled
1406,15,1,2026-05-12,3,Fulfilled
1407,15,1,2026-06-23,1,Fulfilled
1408,15,1,2026-06-17,2,Fulfilled
1409,15,7,2026-06-26,2,Fulfilled
1410,15,8,2026-06-07,3,Delayed
1411,15,4,2026-06-19,2,Fulfilled
1412,15,2,2026-06-26,3,Delayed
1413,15,4,2026-06-26,3,Delayed
1414,15,1,2026-06-11,2,Fulfilled
1415,15,2,2026-06-24,2,Delayed
1416,15,3,2026-06-05,1,Fulfilled
1417,15,6,2026-06-26,2,Fulfilled
1418,15,1,2026-06-13,1,Fulfilled
1419,15,3,2026-07-01,3,Fulfilled
1420,15,2,2026-07-07,3,Delayed
1421,15,7,2026-07-03,3,Delayed
1422,15,6,2026-07-07,3,Cancelled
1423,15,8,2026-07-17,3,Delayed
1424,15,3,2026-07-03,1,Fulfilled
1425,15,7,2026-07-15,1,Fulfilled
1426,16,6,2025-08-16,1,Fulfilled
1427,16,2,2025-08-10,1,Fulfilled
1428,16,6,2025-08-24,1,Fulfilled
1429,16,8,2025-08-24,1,Fulfilled
1430,16,8,2025-08-10,2,Fulfilled
1431,16,2,2025-08-06,3,Fulfilled
1432,16,2,2025-08-01,3,Fulfilled
1433,16,4,2025-08-01,2,Fulfilled
1434,16,8,2025-08-06,3,Fulfilled
1435,16,4,2025-08-08,2,Fulfilled
1436,16,8,2025-08-05,3,Fulfilled
1437,16,4,2025-09-07,3,Fulfilled
1438,16,4,2025-09-11,1,Fulfilled
1439,16,2,2025-09-26,2,Fulfilled
1440,16,4,2025-09-06,3,Fulfilled
1441,16,6,2025-09-12,2,Fulfilled
1442,16,2,2025-09-17,1,Fulfilled
1443,16,8,2025-09-25,2,Fulfilled
1444,16,8,2025-09-23,1,Fulfilled
1445,16,6,2025-09-09,2,Fulfilled
1446,16,4,2025-09-21,2,Fulfilled
1447,16,2,2025-10-08,1,Fulfilled
1448,16,4,2025-10-21,2,Fulfilled
1449,16,4,2025-10-07,3,Fulfilled
1450,16,6,2025-10-25,3,Delayed
1451,16,6,2025-10-15,1,Fulfilled
1452,16,8,2025-11-17,1,Delayed
1453,16,2,2025-11-18,3,Fulfilled
1454,16,6,2025-11-10,1,Fulfilled
1455,16,4,2025-11-06,2,Fulfilled
1456,16,6,2025-11-11,3,Delayed
1457,16,8,2025-11-15,3,Fulfilled
1458,16,8,2025-11-11,1,Fulfilled
1459,16,4,2025-11-07,3,Delayed
1460,16,6,2025-12-27,1,Fulfilled
1461,16,8,2025-12-16,1,Fulfilled
1462,16,2,2025-12-23,2,Fulfilled
1463,16,2,2025-12-14,3,Delayed
1464,16,4,2025-12-04,2,Fulfilled
1465,16,8,2025-12-12,3,Fulfilled
1466,16,2,2025-12-06,3,Cancelled
1467,16,4,2025-12-04,1,Fulfilled
1468,16,8,2025-12-05,3,Fulfilled
1469,16,8,2026-01-13,1,Fulfilled
1470,16,2,2026-01-01,1,Delayed
1471,16,8,2026-01-19,1,Fulfilled
1472,16,4,2026-01-11,3,Fulfilled
1473,16,4,2026-01-23,2,Fulfilled
1474,16,4,2026-01-12,3,Delayed
1475,16,8,2026-01-23,3,Fulfilled
1476,16,4,2026-01-02,1,Fulfilled
1477,16,4,2026-02-12,1,Fulfilled
1478,16,8,2026-02-26,1,Fulfilled
1479,16,8,2026-02-25,1,Fulfilled
1480,16,2,2026-02-22,1,Fulfilled
1481,16,4,2026-02-26,1,Fulfilled
1482,16,6,2026-03-06,2,Fulfilled
1483,16,2,2026-03-25,2,Fulfilled
1484,16,8,2026-03-25,3,Fulfilled
1485,16,4,2026-03-21,3,Fulfilled
1486,16,2,2026-03-26,1,Delayed
1487,16,2,2026-04-26,1,Fulfilled
1488,16,2,2026-04-22,1,Fulfilled
1489,16,6,2026-04-02,1,Fulfilled
1490,16,6,2026-04-22,1,Fulfilled
1491,16,4,2026-04-19,1,Fulfilled
1492,16,4,2026-04-17,3,Delayed
1493,16,6,2026-05-14,2,Fulfilled
1494,16,2,2026-05-23,3,Cancelled
1495,16,8,2026-05-16,2,Fulfilled
1496,16,8,2026-05-06,3,Fulfilled
1497,16,8,2026-05-24,2,Fulfilled
1498,16,2,2026-05-27,1,Fulfilled
1499,16,2,2026-06-11,2,Fulfilled
1500,16,8,2026-06-21,3,Fulfilled
1501,16,8,2026-06-13,2,Fulfilled
1502,16,2,2026-06-03,2,Fulfilled
1503,16,4,2026-06-05,2,Fulfilled
1504,16,2,2026-06-02,3,Delayed
1505,16,2,2026-06-21,3,Cancelled
1506,16,6,2026-06-21,2,Delayed
1507,16,6,2026-06-12,3,Delayed
1508,16,6,2026-06-26,1,Fulfilled
1509,16,6,2026-06-20,3,Delayed
1510,16,8,2026-06-16,1,Fulfilled
1511,16,8,2026-07-13,1,Fulfilled
1512,16,4,2026-07-11,2,Cancelled
1513,16,8,2026-07-09,3,Delayed
1514,16,2,2026-07-09,1,Fulfilled
1515,16,4,2026-07-10,2,Cancelled
1516,16,8,2026-07-09,3,Delayed
1517,16,8,2026-07-01,1,Fulfilled
1518,16,4,2026-07-26,3,Cancelled
1519,17,6,2025-08-19,3,Delayed
1520,17,8,2025-08-21,3,Delayed
1521,17,3,2025-08-18,1,Fulfilled
1522,17,8,2025-08-05,2,Fulfilled
1523,17,6,2025-08-23,1,Fulfilled
1524,17,5,2025-08-12,2,Fulfilled
1525,17,8,2025-08-16,1,Fulfilled
1526,17,7,2025-08-15,2,Fulfilled
1527,17,7,2025-08-17,1,Fulfilled
1528,17,5,2025-08-01,1,Fulfilled
1529,17,3,2025-09-20,3,Fulfilled
1530,17,7,2025-09-15,2,Fulfilled
1531,17,5,2025-09-23,3,Fulfilled
1532,17,5,2025-09-05,1,Fulfilled
1533,17,7,2025-10-14,2,Fulfilled
1534,17,6,2025-10-25,2,Fulfilled
1535,17,7,2025-10-21,1,Fulfilled
1536,17,6,2025-10-09,1,Fulfilled
1537,17,3,2025-10-06,1,Fulfilled
1538,17,6,2025-10-15,2,Fulfilled
1539,17,3,2025-10-23,1,Fulfilled
1540,17,6,2025-10-18,2,Fulfilled
1541,17,3,2025-10-03,1,Fulfilled
1542,17,3,2025-10-10,1,Delayed
1543,17,6,2025-11-16,2,Fulfilled
1544,17,3,2025-11-19,1,Fulfilled
1545,17,6,2025-11-02,2,Fulfilled
1546,17,8,2025-11-15,1,Fulfilled
1547,17,8,2025-11-24,3,Delayed
1548,17,7,2025-11-14,2,Fulfilled
1549,17,8,2025-11-15,2,Cancelled
1550,17,7,2025-12-09,3,Fulfilled
1551,17,5,2025-12-24,3,Fulfilled
1552,17,7,2025-12-04,3,Fulfilled
1553,17,3,2025-12-08,2,Fulfilled
1554,17,6,2025-12-18,3,Cancelled
1555,17,7,2025-12-10,1,Fulfilled
1556,17,6,2025-12-01,1,Fulfilled
1557,17,7,2025-12-27,2,Fulfilled
1558,17,6,2025-12-15,2,Fulfilled
1559,17,8,2025-12-27,2,Fulfilled
1560,17,5,2025-12-06,1,Fulfilled
1561,17,3,2026-01-24,2,Fulfilled
1562,17,8,2026-01-12,1,Fulfilled
1563,17,3,2026-01-06,3,Fulfilled
1564,17,5,2026-01-09,3,Fulfilled
1565,17,3,2026-02-24,3,Fulfilled
1566,17,5,2026-02-17,2,Fulfilled
1567,17,8,2026-02-22,1,Fulfilled
1568,17,3,2026-02-27,1,Delayed
1569,17,5,2026-02-06,2,Fulfilled
1570,17,6,2026-02-09,3,Delayed
1571,17,7,2026-02-15,3,Fulfilled
1572,17,3,2026-02-15,2,Fulfilled
1573,17,6,2026-03-16,2,Fulfilled
1574,17,3,2026-03-14,1,Fulfilled
1575,17,8,2026-03-09,2,Fulfilled
1576,17,3,2026-03-12,3,Fulfilled
1577,17,5,2026-03-11,1,Fulfilled
1578,17,6,2026-03-13,2,Fulfilled
1579,17,7,2026-03-03,3,Fulfilled
1580,17,5,2026-03-23,2,Fulfilled
1581,17,6,2026-03-19,3,Cancelled
1582,17,8,2026-04-08,1,Fulfilled
1583,17,8,2026-04-06,2,Cancelled
1584,17,7,2026-04-01,2,Fulfilled
1585,17,7,2026-04-15,2,Fulfilled
1586,17,5,2026-04-02,3,Fulfilled
1587,17,3,2026-04-01,3,Delayed
1588,17,8,2026-04-24,1,Fulfilled
1589,17,3,2026-04-08,2,Fulfilled
1590,17,8,2026-04-07,1,Fulfilled
1591,17,7,2026-04-08,1,Fulfilled
1592,17,8,2026-04-08,2,Delayed
1593,17,5,2026-05-17,2,Fulfilled
1594,17,7,2026-05-15,3,Delayed
1595,17,3,2026-05-07,2,Fulfilled
1596,17,6,2026-05-12,2,Delayed
1597,17,5,2026-05-02,3,Fulfilled
1598,17,7,2026-05-21,3,Delayed
1599,17,3,2026-05-12,2,Fulfilled
1600,17,5,2026-05-26,3,Fulfilled
1601,17,8,2026-05-22,1,Fulfilled
1602,17,5,2026-05-04,3,Fulfilled
1603,17,5,2026-05-16,1,Fulfilled
1604,17,5,2026-05-27,3,Fulfilled
1605,17,3,2026-06-21,3,Delayed
1606,17,7,2026-06-20,3,Delayed
1607,17,8,2026-06-18,2,Delayed
1608,17,3,2026-06-06,3,Delayed
1609,17,8,2026-06-19,2,Delayed
1610,17,3,2026-06-25,1,Fulfilled
1611,17,7,2026-06-07,2,Fulfilled
1612,17,5,2026-06-15,1,Fulfilled
1613,17,8,2026-07-25,3,Delayed
1614,17,3,2026-07-22,1,Fulfilled
1615,17,8,2026-07-26,3,Delayed
1616,17,7,2026-07-26,2,Fulfilled
1617,17,8,2026-07-18,1,Fulfilled
1618,17,6,2026-07-05,1,Fulfilled
1619,17,5,2026-07-09,2,Fulfilled
1620,18,5,2025-08-16,3,Fulfilled
1621,18,2,2025-08-12,1,Fulfilled
1622,18,4,2025-08-01,2,Fulfilled
1623,18,5,2025-08-24,2,Fulfilled
1624,18,6,2025-08-09,1,Fulfilled
1625,18,3,2025-08-18,3,Fulfilled
1626,18,1,2025-08-24,2,Fulfilled
1627,18,5,2025-08-09,1,Delayed
1628,18,8,2025-09-12,2,Fulfilled
1629,18,1,2025-09-18,3,Fulfilled
1630,18,6,2025-09-05,1,Fulfilled
1631,18,8,2025-09-24,2,Fulfilled
1632,18,1,2025-09-18,3,Fulfilled
1633,18,2,2025-09-23,3,Delayed
1634,18,6,2025-09-26,1,Fulfilled
1635,18,1,2025-09-18,1,Fulfilled
1636,18,3,2025-10-24,1,Fulfilled
1637,18,2,2025-10-12,1,Fulfilled
1638,18,6,2025-10-09,2,Fulfilled
1639,18,5,2025-10-18,3,Fulfilled
1640,18,1,2025-10-18,2,Fulfilled
1641,18,6,2025-10-15,1,Fulfilled
1642,18,1,2025-10-14,1,Fulfilled
1643,18,4,2025-10-09,1,Fulfilled
1644,18,4,2025-10-18,2,Fulfilled
1645,18,8,2025-10-13,2,Fulfilled
1646,18,2,2025-11-26,2,Delayed
1647,18,2,2025-11-06,1,Fulfilled
1648,18,2,2025-11-06,1,Fulfilled
1649,18,1,2025-11-23,2,Fulfilled
1650,18,2,2025-11-08,2,Delayed
1651,18,2,2025-11-24,3,Fulfilled
1652,18,2,2025-12-14,2,Fulfilled
1653,18,8,2025-12-25,1,Fulfilled
1654,18,1,2025-12-17,2,Fulfilled
1655,18,4,2025-12-04,2,Fulfilled
1656,18,3,2026-01-19,1,Fulfilled
1657,18,8,2026-01-06,3,Delayed
1658,18,1,2026-01-21,2,Fulfilled
1659,18,5,2026-01-20,1,Fulfilled
1660,18,3,2026-02-05,1,Fulfilled
1661,18,1,2026-02-14,3,Fulfilled
1662,18,6,2026-02-19,1,Fulfilled
1663,18,1,2026-02-14,2,Fulfilled
1664,18,5,2026-02-15,2,Fulfilled
1665,18,2,2026-03-07,1,Fulfilled
1666,18,5,2026-03-10,3,Fulfilled
1667,18,1,2026-03-16,2,Fulfilled
1668,18,1,2026-03-01,2,Fulfilled
1669,18,8,2026-03-13,3,Delayed
1670,18,1,2026-04-11,3,Fulfilled
1671,18,1,2026-04-06,2,Fulfilled
1672,18,1,2026-04-27,2,Fulfilled
1673,18,1,2026-04-14,1,Fulfilled
1674,18,2,2026-04-19,3,Cancelled
1675,18,4,2026-05-19,3,Delayed
1676,18,2,2026-05-10,3,Delayed
1677,18,1,2026-05-16,2,Fulfilled
1678,18,2,2026-05-21,3,Delayed
1679,18,3,2026-05-21,2,Fulfilled
1680,18,2,2026-05-18,3,Delayed
1681,18,3,2026-05-19,2,Fulfilled
1682,18,6,2026-05-16,3,Fulfilled
1683,18,8,2026-06-24,3,Delayed
1684,18,3,2026-06-15,2,Fulfilled
1685,18,3,2026-06-22,3,Delayed
1686,18,2,2026-06-24,1,Fulfilled
1687,18,6,2026-06-05,2,Fulfilled
1688,18,6,2026-06-25,1,Fulfilled
1689,18,8,2026-06-08,3,Delayed
1690,18,3,2026-06-21,2,Fulfilled
1691,18,2,2026-06-27,3,Delayed
1692,18,8,2026-06-26,1,Fulfilled
1693,18,5,2026-07-14,3,Delayed
1694,18,3,2026-07-05,1,Fulfilled
1695,18,6,2026-07-09,3,Delayed
1696,18,4,2026-07-17,1,Fulfilled
