demand_id,site_id,product_id,usage_month,qty_used
1808,9,4,2026-03-01,1
1809,9,4,2026-04-01,1
1810,9,4,2026-05-01,1
1811,9,4,2026-06-01,2
1812,9,4,2026-07-01,1
1813,9,7,2025-08-01,2
1814,9,7,2025-09-01,2
1815,9,7,2025-10-01,1
1816,9,7,2025-11-01,2
1817,9,7,2025-12-01,1
1818,9,7,2026-01-01,2
1819,9,7,2026-02-01,2
1820,9,7,2026-03-01,1
1821,9,7,2026-04-01,1
1822,9,7,2026-05-01,2
1823,9,7,2026-06-01,2
1824,9,7,2026-07-01,2
1825,9,13,2025-08-01,1
1826,9,13,2025-09-01,1
1827,9,13,2025-10-01,0
1828,9,13,2025-11-01,1
1829,9,13,2025-12-01,1
1830,9,13,2026-01-01,1
1831,9,13,2026-02-01,1
1832,9,13,2026-03-01,1
1833,9,13,2026-04-01,1
1834,9,13,2026-05-01,1
1835,9,13,2026-06-01,0
1836,9,13,2026-07-01,0
1837,9,5,2025-08-01,2
1838,9,5,2025-09-01,1
1839,9,5,2025-10-01,2
1840,9,5,2025-11-01,2
1841,9,5,2025-12-01,1
1842,9,5,2026-01-01,2
1843,9,5,2026-02-01,2
1844,9,5,2026-03-01,2
1845,9,5,2026-04-01,2
1846,9,5,2026-05-01,1
1847,9,5,2026-06-01,1
1848,9,5,2026-07-01,1
1849,9,16,2025-08-01,10
1850,9,16,2025-09-01,6
1851,9,16,2025-10-01,12
1852,9,16,2025-11-01,6
1853,9,16,2025-12-01,9
1854,9,16,2026-01-01,7
1855,9,16,2026-02-01,7
1856,9,16,2026-03-01,13
1857,9,16,2026-04-01,7
1858,9,16,2026-05-01,7
1859,9,16,2026-06-01,6
1860,9,16,2026-07-01,8
1861,10,9,2025-08-01,1
1862,10,9,2025-09-01,1
1863,10,9,2025-10-01,1
1864,10,9,2025-11-01,1
1865,10,9,2025-12-01,1
1866,10,9,2026-01-01,1
1867,10,9,2026-02-01,1
1868,10,9,2026-03-01,1
1869,10,9,2026-04-01,1
1870,10,9,2026-05-01,1
1871,10,9,2026-06-01,1
1872,10,9,2026-07-01,1
1873,10,13,2025-08-01,1
1874,10,13,2025-09-01,1
1875,10,13,2025-10-01,1
1876,10,13,2025-11-01,1
1877,10,13,2025-12-01,1
1878,10,13,2026-01-01,1
1879,10,13,2026-02-01,1
1880,10,13,2026-03-01,1
1881,10,13,2026-04-01,1
1882,10,13,2026-05-01,1
1883,10,13,2026-06-01,1
1884,10,13,2026-07-01,1
1885,10,4,2025-08-01,1
1886,10,4,2025-09-01,2
1887,10,4,2025-10-01,2
1888,10,4,2025-11-01,1
1889,10,4,2025-12-01,2
1890,10,4,2026-01-01,2
1891,10,4,2026-02-01,2
1892,10,4,2026-03-01,1
1893,10,4,2026-04-01,1
1894,10,4,2026-05-01,1
1895,10,4,2026-06-01,2
1896,10,4,2026-07-01,1
1897,10,8,2025-08-01,2
1898,10,8,2025-09-01,1
1899,10,8,2025-10-01,1
1900,10,8,2025-11-01,2
1901,10,8,2025-12-01,1
1902,10,8,2026-01-01,2
1903,10,8,2026-02-01,1
1904,10,8,2026-03-01,1
1905,10,8,2026-04-01,1
1906,10,8,2026-05-01,1
1907,10,8,2026-06-01,2
1908,10,8,2026-07-01,2
1909,10,20,2025-08-01,6
1910,10,20,2025-09-01,5
1911,10,20,2025-10-01,7
1912,10,20,2025-11-01,9
1913,10,20,2025-12-01,8
1914,10,20,2026-01-01,9
1915,10,20,2026-02-01,8
1916,10,20,2026-03-01,8
1917,10,20,2026-04-01,14
1918,10,20,2026-05-01,7
1919,10,20,2026-06-01,12
1920,10,20,2026-07-01,11
1921,10,14,2025-08-01,1
1922,10,14,2025-09-01,0
1923,10,14,2025-10-01,1
1924,10,14,2025-11-01,1
1925,10,14,2025-12-01,1
1926,10,14,2026-01-01,1
1927,10,14,2026-02-01,1
1928,10,14,2026-03-01,1
1929,10,14,2026-04-01,1
1930,10,14,2026-05-01,1
1931,10,14,2026-06-01,1
1932,10,14,2026-07-01,1
1933,10,25,2025-08-01,61
1934,10,25,2025-09-01,41
1935,10,25,2025-10-01,45
1936,10,25,2025-11-01,37
1937,10,25,2025-12-01,34
1938,10,25,2026-01-01,48
1939,10,25,2026-02-01,39
1940,10,25,2026-03-01,45
1941,10,25,2026-04-01,46
1942,10,25,2026-05-01,44
1943,10,25,2026-06-01,47
1944,10,25,2026-07-01,30
1945,10,3,2025-08-01,1
1946,10,3,2025-09-01,1
1947,10,3,2025-10-01,1
1948,10,3,2025-11-01,1
1949,10,3,2025-12-01,2
1950,10,3,2026-01-01,2
1951,10,3,2026-02-01,2
1952,10,3,2026-03-01,2
1953,10,3,2026-04-01,1
1954,10,3,2026-05-01,1
1955,10,3,2026-06-01,1
1956,10,3,2026-07-01,2
1957,10,2,2025-08-01,1
1958,10,2,2025-09-01,1
1959,10,2,2025-10-01,1
1960,10,2,2025-11-01,2
1961,10,2,2025-12-01,1
1962,10,2,2026-01-01,3
1963,10,2,2026-02-01,2
1964,10,2,2026-03-01,2
1965,10,2,2026-04-01,1
1966,10,2,2026-05-01,2
1967,10,2,2026-06-01,2
1968,10,2,2026-07-01,2
1969,10,18,2025-08-01,8
1970,10,18,2025-09-01,12
1971,10,18,2025-10-01,4
1972,10,18,2025-11-01,10
1973,10,18,2025-12-01,8
1974,10,18,2026-01-01,6
1975,10,18,2026-02-01,13
1976,10,18,2026-03-01,12
1977,10,18,2026-04-01,3
1978,10,18,2026-05-01,8
1979,10,18,2026-06-01,10
1980,10,18,2026-07-01,9
1981,10,1,2025-08-01,0
1982,10,1,2025-09-01,0
1983,10,1,2025-10-01,0
1984,10,1,2025-11-01,6
1985,10,1,2025-12-01,0
1986,10,1,2026-01-01,0
1987,10,1,2026-02-01,6
1988,10,1,2026-03-01,0
1989,10,1,2026-04-01,9
1990,10,1,2026-05-01,0
1991,10,1,2026-06-01,1
1992,10,1,2026-07-01,0
1993,10,11,2025-08-01,1
1994,10,11,2025-09-01,1
1995,10,11,2025-10-01,1
1996,10,11,2025-11-01,1
1997,10,11,2025-12-01,1
1998,10,11,2026-01-01,1
1999,10,11,2026-02-01,1
2000,10,11,2026-03-01,1
2001,10,11,2026-04-01,1
2002,10,11,2026-05-01,1
2003,10,11,2026-06-01,2
2004,10,11,2026-07-01,1
2005,10,17,2025-08-01,11
2006,10,17,2025-09-01,10
2007,10,17,2025-10-01,11
2008,10,17,2025-11-01,9
2009,10,17,2025-12-01,9
2010,10,17,2026-01-01,11
2011,10,17,2026-02-01,14
2012,10,17,2026-03-01,7
2013,10,17,2026-04-01,10
2014,10,17,2026-05-01,8
2015,10,17,2026-06-01,9
2016,10,17,2026-07-01,8
2017,10,7,2025-08-01,1
2018,10,7,2025-09-01,1
2019,10,7,2025-10-01,2
2020,10,7,2025-11-01,1
2021,10,7,2025-12-01,2
2022,10,7,2026-01-01,2
2023,10,7,2026-02-01,1
2024,10,7,2026-03-01,2
2025,10,7,2026-04-01,2
2026,10,7,2026-05-01,2
2027,10,7,2026-06-01,2
2028,10,7,2026-07-01,2
2029,10,6,2025-08-01,1
2030,10,6,2025-09-01,1
2031,10,6,2025-10-01,1
2032,10,6,2025-11-01,2
2033,10,6,2025-12-01,2
2034,10,6,2026-01-01,2
2035,10,6,2026-02-01,2
2036,10,6,2026-03-01,2
2037,10,6,2026-04-01,1
2038,10,6,2026-05-01,1
2039,10,6,2026-06-01,1
2040,10,6,2026-07-01,1
2041,10,19,2025-08-01,12
2042,10,19,2025-09-01,11
2043,10,19,2025-10-01,10
2044,10,19,2025-11-01,8
2045,10,19,2025-12-01,6
2046,10,19,2026-01-01,8
2047,10,19,2026-02-01,11
2048,10,19,2026-03-01,9
2049,10,19,2026-04-01,4
2050,10,19,2026-05-01,8
2051,10,19,2026-06-01,3
2052,10,19,2026-07-01,10
2053,10,23,2025-08-01,32
2054,10,23,2025-09-01,25
2055,10,23,2025-10-01,50
2056,10,23,2025-11-01,47
2057,10,23,2025-12-01,43
2058,10,23,2026-01-01,66
2059,10,23,2026-02-01,48
2060,10,23,2026-03-01,32
2061,10,23,2026-04-01,46
2062,10,23,2026-05-01,37
2063,10,23,2026-06-01,55
2064,10,23,2026-07-01,43
2065,10,22,2025-08-01,45
2066,10,22,2025-09-01,23
2067,10,22,2025-10-01,41
2068,10,22,2025-11-01,39
2069,10,22,2025-12-01,28
2070,10,22,2026-01-01,37
2071,10,22,2026-02-01,45
2072,10,22,2026-03-01,40
2073,10,22,2026-04-01,23
2074,10,22,2026-05-01,37
2075,10,22,2026-06-01,34
2076,10,22,2026-07-01,42
2077,11,19,2025-08-01,8
2078,11,19,2025-09-01,7
2079,11,19,2025-10-01,7
2080,11,19,2025-11-01,8
2081,11,19,2025-12-01,10
2082,11,19,2026-01-01,9
2083,11,19,2026-02-01,11
2084,11,19,2026-03-01,11
2085,11,19,2026-04-01,12
2086,11,19,2026-05-01,11
2087,11,19,2026-06-01,12
2088,11,19,2026-07-01,5
2089,11,23,2025-08-01,48
2090,11,23,2025-09-01,55
2091,11,23,2025-10-01,57
2092,11,23,2025-11-01,31
2093,11,23,2025-12-01,48
2094,11,23,2026-01-01,41
2095,11,23,2026-02-01,62
2096,11,23,2026-03-01,23
2097,11,23,2026-04-01,31
2098,11,23,2026-05-01,18
2099,11,23,2026-06-01,42
2100,11,23,2026-07-01,67
2101,11,11,2025-08-01,1
2102,11,11,2025-09-01,1
2103,11,11,2025-10-01,1
2104,11,11,2025-11-01,1
2105,11,11,2025-12-01,1
2106,11,11,2026-01-01,1
2107,11,11,2026-02-01,1
2108,11,11,2026-03-01,1
2109,11,11,2026-04-01,1
2110,11,11,2026-05-01,1
2111,11,11,2026-06-01,1
2112,11,11,2026-07-01,1
2113,11,16,2025-08-01,9
2114,11,16,2025-09-01,10
2115,11,16,2025-10-01,7
2116,11,16,2025-11-01,6
2117,11,16,2025-12-01,8
2118,11,16,2026-01-01,5
2119,11,16,2026-02-01,9
2120,11,16,2026-03-01,11
2121,11,16,2026-04-01,6
2122,11,16,2026-05-01,9
2123,11,16,2026-06-01,6
2124,11,16,2026-07-01,6
2125,11,4,2025-08-01,2
2126,11,4,2025-09-01,1
2127,11,4,2025-10-01,1
2128,11,4,2025-11-01,2
2129,11,4,2025-12-01,2
2130,11,4,2026-01-01,2
2131,11,4,2026-02-01,2
2132,11,4,2026-03-01,1
2133,11,4,2026-04-01,1
2134,11,4,2026-05-01,2
2135,11,4,2026-06-01,2
2136,11,4,2026-07-01,2
2137,11,21,2025-08-01,7
2138,11,21,2025-09-01,11
2139,11,21,2025-10-01,10
2140,11,21,2025-11-01,8
2141,11,21,2025-12-01,7
2142,11,21,2026-01-01,8
2143,11,21,2026-02-01,12
2144,11,21,2026-03-01,5
2145,11,21,2026-04-01,6
2146,11,21,2026-05-01,6
2147,11,21,2026-06-01,7
2148,11,21,2026-07-01,8
2149,11,8,2025-08-01,2
2150,11,8,2025-09-01,2
2151,11,8,2025-10-01,2
2152,11,8,2025-11-01,2
2153,11,8,2025-12-01,2
2154,11,8,2026-01-01,1
2155,11,8,2026-02-01,2
2156,11,8,2026-03-01,1
2157,11,8,2026-04-01,1
2158,11,8,2026-05-01,2
2159,11,8,2026-06-01,1
2160,11,8,2026-07-01,2
2161,11,13,2025-08-01,1
2162,11,13,2025-09-01,1
2163,11,13,2025-10-01,1
2164,11,13,2025-11-01,1
2165,11,13,2025-12-01,1
2166,11,13,2026-01-01,1
2167,11,13,2026-02-01,1
2168,11,13,2026-03-01,2
2169,11,13,2026-04-01,1
2170,11,13,2026-05-01,1
2171,11,13,2026-06-01,1
2172,11,13,2026-07-01,1
2173,11,3,2025-08-01,1
2174,11,3,2025-09-01,1
2175,11,3,2025-10-01,2
2176,11,3,2025-11-01,1
2177,11,3,2025-12-01,2
2178,11,3,2026-01-01,2
2179,11,3,2026-02-01,1
2180,11,3,2026-03-01,2
2181,11,3,2026-04-01,1
2182,11,3,2026-05-01,1
2183,11,3,2026-06-01,1
2184,11,3,2026-07-01,2
2185,11,17,2025-08-01,9
2186,11,17,2025-09-01,9
2187,11,17,2025-10-01,7
2188,11,17,2025-11-01,8
2189,11,17,2025-12-01,7
2190,11,17,2026-01-01,4
2191,11,17,2026-02-01,8
2192,11,17,2026-03-01,9
2193,11,17,2026-04-01,8
2194,11,17,2026-05-01,12
2195,11,17,2026-06-01,6
2196,11,17,2026-07-01,6
2197,11,15,2025-08-01,8
2198,11,15,2025-09-01,9
2199,11,15,2025-10-01,3
2200,11,15,2025-11-01,9
2201,11,15,2025-12-01,9
2202,11,15,2026-01-01,3
2203,11,15,2026-02-01,8
2204,11,15,2026-03-01,6
2205,11,15,2026-04-01,7
2206,11,15,2026-05-01,5
2207,11,15,2026-06-01,9
2208,11,15,2026-07-01,12
2209,11,2,2025-08-01,2
2210,11,2,2025-09-01,1
2211,11,2,2025-10-01,2
2212,11,2,2025-11-01,1
2213,11,2,2025-12-01,1
2214,11,2,2026-01-01,2
2215,11,2,2026-02-01,2
2216,11,2,2026-03-01,1
2217,11,2,2026-04-01,1
2218,11,2,2026-05-01,1
2219,11,2,2026-06-01,1
2220,11,2,2026-07-01,1
2221,11,5,2025-08-01,1
2222,11,5,2025-09-01,1
2223,11,5,2025-10-01,2
2224,11,5,2025-11-01,2
2225,11,5,2025-12-01,2
2226,11,5,2026-01-01,2
2227,11,5,2026-02-01,1
2228,11,5,2026-03-01,1
2229,11,5,2026-04-01,1
2230,11,5,2026-05-01,1
2231,11,5,2026-06-01,1
2232,11,5,2026-07-01,1
2233,11,25,2025-08-01,53
2234,11,25,2025-09-01,50
2235,11,25,2025-10-01,46
2236,11,25,2025-11-01,42
2237,11,25,2025-12-01,57
2238,11,25,2026-01-01,27
2239,11,25,2026-02-01,28
2240,11,25,2026-03-01,53
2241,11,25,2026-04-01,40
2242,11,25,2026-05-01,32
2243,11,25,2026-06-01,47
2244,11,25,2026-07-01,35
2245,11,10,2025-08-01,1
2246,11,10,2025-09-01,1
2247,11,10,2025-10-01,1
2248,11,10,2025-11-01,1
2249,11,10,2025-12-01,1
2250,11,10,2026-01-01,1
2251,11,10,2026-02-01,1
2252,11,10,2026-03-01,1
2253,11,10,2026-04-01,1
2254,11,10,2026-05-01,1
2255,11,10,2026-06-01,1
2256,11,10,2026-07-01,1
2257,11,20,2025-08-01,5
2258,11,20,2025-09-01,8
2259,11,20,2025-10-01,7
2260,11,20,2025-11-01,12
2261,11,20,2025-12-01,4
2262,11,20,2026-01-01,5
2263,11,20,2026-02-01,9
2264,11,20,2026-03-01,9
2265,11,20,2026-04-01,2
2266,11,20,2026-05-01,4
2267,11,20,2026-06-01,7
2268,11,20,2026-07-01,11
2269,11,14,2025-08-01,2
2270,11,14,2025-09-01,1
2271,11,14,2025-10-01,1
2272,11,14,2025-11-01,1
2273,11,14,2025-12-01,1
2274,11,14,2026-01-01,1
2275,11,14,2026-02-01,1
2276,11,14,2026-03-01,1
2277,11,14,2026-04-01,1
2278,11,14,2026-05-01,1
2279,11,14,2026-06-01,1
2280,11,14,2026-07-01,1
2281,11,24,2025-08-01,18
2282,11,24,2025-09-01,36
2283,11,24,2025-10-01,37
2284,11,24,2025-11-01,18
2285,11,24,2025-12-01,43
2286,11,24,2026-01-01,46
2287,11,24,2026-02-01,62
2288,11,24,2026-03-01,24
2289,11,24,2026-04-01,49
2290,11,24,2026-05-01,52
2291,11,24,2026-06-01,46
2292,11,24,2026-07-01,28
2293,12,23,2025-08-01,27
2294,12,23,2025-09-01,41
2295,12,23,2025-10-01,41
2296,12,23,2025-11-01,33
2297,12,23,2025-12-01,55
2298,12,23,2026-01-01,35
2299,12,23,2026-02-01,17
2300,12,23,2026-03-01,37
2301,12,23,2026-04-01,46
2302,12,23,2026-05-01,44
2303,12,23,2026-06-01,44
2304,12,23,2026-07-01,58
2305,12,7,2025-08-01,1
2306,12,7,2025-09-01,1
2307,12,7,2025-10-01,2
2308,12,7,2025-11-01,1
2309,12,7,2025-12-01,1
2310,12,7,2026-01-01,2
2311,12,7,2026-02-01,2
2312,12,7,2026-03-01,2
2313,12,7,2026-04-01,2
2314,12,7,2026-05-01,1
2315,12,7,2026-06-01,2
2316,12,7,2026-07-01,1
2317,12,3,2025-08-01,1
2318,12,3,2025-09-01,2
2319,12,3,2025-10-01,1
2320,12,3,2025-11-01,2
2321,12,3,2025-12-01,2
2322,12,3,2026-01-01,2
2323,12,3,2026-02-01,2
2324,12,3,2026-03-01,1
2325,12,3,2026-04-01,2
2326,12,3,2026-05-01,1
2327,12,3,2026-06-01,2
2328,12,3,2026-07-01,2
2329,12,21,2025-08-01,9
2330,12,21,2025-09-01,4
2331,12,21,2025-10-01,3
2332,12,21,2025-11-01,4
2333,12,21,2025-12-01,12
2334,12,21,2026-01-01,5
2335,12,21,2026-02-01,10
2336,12,21,2026-03-01,6
2337,12,21,2026-04-01,7
2338,12,21,2026-05-01,8
2339,12,21,2026-06-01,12
2340,12,21,2026-07-01,9
2341,12,10,2025-08-01,1
2342,12,10,2025-09-01,1
2343,12,10,2025-10-01,1
2344,12,10,2025-11-01,1
2345,12,10,2025-12-01,1
2346,12,10,2026-01-01,1
2347,12,10,2026-02-01,1
2348,12,10,2026-03-01,1
2349,12,10,2026-04-01,1
2350,12,10,2026-05-01,1
2351,12,10,2026-06-01,1
2352,12,10,2026-07-01,1
2353,12,1,2025-08-01,0
2354,12,1,2025-09-01,6
2355,12,1,2025-10-01,0
2356,12,1,2025-11-01,0
2357,12,1,2025-12-01,0
2358,12,1,2026-01-01,0
2359,12,1,2026-02-01,0
2360,12,1,2026-03-01,0
2361,12,1,2026-04-01,6
2362,12,1,2026-05-01,1
2363,12,1,2026-06-01,6
2364,12,1,2026-07-01,1
2365,12,6,2025-08-01,1
2366,12,6,2025-09-01,1
2367,12,6,2025-10-01,2
2368,12,6,2025-11-01,1
2369,12,6,2025-12-01,2
2370,12,6,2026-01-01,2
2371,12,6,2026-02-01,2
2372,12,6,2026-03-01,2
2373,12,6,2026-04-01,2
2374,12,6,2026-05-01,2
2375,12,6,2026-06-01,1
2376,12,6,2026-07-01,1
2377,12,18,2025-08-01,6
2378,12,18,2025-09-01,4
2379,12,18,2025-10-01,6
2380,12,18,2025-11-01,12
2381,12,18,2025-12-01,8
2382,12,18,2026-01-01,13
2383,12,18,2026-02-01,13
2384,12,18,2026-03-01,15
2385,12,18,2026-04-01,13
2386,12,18,2026-05-01,14
2387,12,18,2026-06-01,9
2388,12,18,2026-07-01,9
2389,12,2,2025-08-01,2
2390,12,2,2025-09-01,2
2391,12,2,2025-10-01,2
2392,12,2,2025-11-01,2
2393,12,2,2025-12-01,1
2394,12,2,2026-01-01,1
2395,12,2,2026-02-01,2
2396,12,2,2026-03-01,1
2397,12,2,2026-04-01,1
2398,12,2,2026-05-01,1
2399,12,2,2026-06-01,1
2400,12,2,2026-07-01,2
2401,12,8,2025-08-01,1
2402,12,8,2025-09-01,2
2403,12,8,2025-10-01,2
2404,12,8,2025-11-01,1
2405,12,8,2025-12-01,2
2406,12,8,2026-01-01,1
2407,12,8,2026-02-01,2
2408,12,8,2026-03-01,2
2409,12,8,2026-04-01,2
2410,12,8,2026-05-01,1
2411,12,8,2026-06-01,1
2412,12,8,2026-07-01,1
2413,12,19,2025-08-01,11
2414,12,19,2025-09-01,9
2415,12,19,2025-10-01,6
2416,12,19,2025-11-01,5
2417,12,19,2025-12-01,6
2418,12,19,2026-01-01,6
2419,12,19,2026-02-01,10
2420,12,19,2026-03-01,10
2421,12,19,2026-04-01,5
2422,12,19,2026-05-01,10
2423,12,19,2026-06-01,10
2424,12,19,2026-07-01,5
2425,12,14,2025-08-01,1
2426,12,14,2025-09-01,1
2427,12,14,2025-10-01,1
2428,12,14,2025-11-01,0
2429,12,14,2025-12-01,1
2430,12,14,2026-01-01,1
2431,12,14,2026-02-01,1
2432,12,14,2026-03-01,1
2433,12,14,2026-04-01,1
2434,12,14,2026-05-01,1
2435,12,14,2026-06-01,1
2436,12,14,2026-07-01,1
2437,12,22,2025-08-01,47
2438,12,22,2025-09-01,26
2439,12,22,2025-10-01,45
2440,12,22,2025-11-01,31
2441,12,22,2025-12-01,38
2442,12,22,2026-01-01,60
2443,12,22,2026-02-01,23
2444,12,22,2026-03-01,37
2445,12,22,2026-04-01,25
2446,12,22,2026-05-01,42
2447,12,22,2026-06-01,53
2448,12,22,2026-07-01,42
2449,12,13,2025-08-01,1
2450,12,13,2025-09-01,1
2451,12,13,2025-10-01,1
2452,12,13,2025-11-01,1
2453,12,13,2025-12-01,1
2454,12,13,2026-01-01,0
2455,12,13,2026-02-01,1
2456,12,13,2026-03-01,1
2457,12,13,2026-04-01,1
2458,12,13,2026-05-01,1
2459,12,13,2026-06-01,1
2460,12,13,2026-07-01,2
2461,12,12,2025-08-01,1
2462,12,12,2025-09-01,1
2463,12,12,2025-10-01,1
2464,12,12,2025-11-01,1
2465,12,12,2025-12-01,1
2466,12,12,2026-01-01,1
2467,12,12,2026-02-01,1
2468,12,12,2026-03-01,1
2469,12,12,2026-04-01,1
2470,12,12,2026-05-01,1
2471,12,12,2026-06-01,1
2472,12,12,2026-07-01,1
2473,13,11,2025-08-01,1
2474,13,11,2025-09-01,1
2475,13,11,2025-10-01,1
2476,13,11,2025-11-01,1
2477,13,11,2025-12-01,0
2478,13,11,2026-01-01,0
2479,13,11,2026-02-01,1
2480,13,11,2026-03-01,1
2481,13,11,2026-04-01,1
2482,13,11,2026-05-01,1
2483,13,11,2026-06-01,1
2484,13,11,2026-07-01,1
2485,13,16,2025-08-01,10
2486,13,16,2025-09-01,8
2487,13,16,2025-10-01,11
2488,13,16,2025-11-01,4
2489,13,16,2025-12-01,8
2490,13,16,2026-01-01,8
2491,13,16,2026-02-01,9
2492,13,16,2026-03-01,4
2493,13,16,2026-04-01,7
2494,13,16,2026-05-01,9
2495,13,16,2026-06-01,9
2496,13,16,2026-07-01,11
2497,13,19,2025-08-01,10
2498,13,19,2025-09-01,8
2499,13,19,2025-10-01,10
2500,13,19,2025-11-01,8
2501,13,19,2025-12-01,8
2502,13,19,2026-01-01,10
2503,13,19,2026-02-01,8
2504,13,19,2026-03-01,9
2505,13,19,2026-04-01,10
2506,13,19,2026-05-01,10
2507,13,19,2026-06-01,11
2508,13,19,2026-07-01,14
2509,13,15,2025-08-01,10
2510,13,15,2025-09-01,7
2511,13,15,2025-10-01,9
2512,13,15,2025-11-01,9
2513,13,15,2025-12-01,9
2514,13,15,2026-01-01,12
2515,13,15,2026-02-01,4
2516,13,15,2026-03-01,12
2517,13,15,2026-04-01,12
2518,13,15,2026-05-01,9
2519,13,15,2026-06-01,9
2520,13,15,2026-07-01,7
2521,13,5,2025-08-01,2
2522,13,5,2025-09-01,2
2523,13,5,2025-10-01,2
2524,13,5,2025-11-01,2
2525,13,5,2025-12-01,2
2526,13,5,2026-01-01,2
2527,13,5,2026-02-01,2
2528,13,5,2026-03-01,1
2529,13,5,2026-04-01,2
2530,13,5,2026-05-01,2
2531,13,5,2026-06-01,1
2532,13,5,2026-07-01,2
2533,13,10,2025-08-01,1
2534,13,10,2025-09-01,1
2535,13,10,2025-10-01,1
2536,13,10,2025-11-01,1
2537,13,10,2025-12-01,1
2538,13,10,2026-01-01,1
2539,13,10,2026-02-01,1
2540,13,10,2026-03-01,1
2541,13,10,2026-04-01,1
2542,13,10,2026-05-01,1
2543,13,10,2026-06-01,1
2544,13,10,2026-07-01,1
2545,13,12,2025-08-01,1
2546,13,12,2025-09-01,2
2547,13,12,2025-10-01,1
2548,13,12,2025-11-01,1
2549,13,12,2025-12-01,1
2550,13,12,2026-01-01,1
2551,13,12,2026-02-01,1
2552,13,12,2026-03-01,2
2553,13,12,2026-04-01,1
2554,13,12,2026-05-01,1
2555,13,12,2026-06-01,1
2556,13,12,2026-07-01,1
2557,13,24,2025-08-01,27
2558,13,24,2025-09-01,61
2559,13,24,2025-10-01,42
2560,13,24,2025-11-01,51
2561,13,24,2025-12-01,31
2562,13,24,2026-01-01,45
2563,13,24,2026-02-01,27
2564,13,24,2026-03-01,41
2565,13,24,2026-04-01,32
2566,13,24,2026-05-01,29
2567,13,24,2026-06-01,36
2568,13,24,2026-07-01,12
2569,13,23,2025-08-01,26
2570,13,23,2025-09-01,49
2571,13,23,2025-10-01,44
2572,13,23,2025-11-01,27
2573,13,23,2025-12-01,47
2574,13,23,2026-01-01,29
2575,13,23,2026-02-01,49
2576,13,23,2026-03-01,39
2577,13,23,2026-04-01,36
2578,13,23,2026-05-01,39
2579,13,23,2026-06-01,71
2580,13,23,2026-07-01,31
2581,13,9,2025-08-01,1
2582,13,9,2025-09-01,1
2583,13,9,2025-10-01,1
2584,13,9,2025-11-01,1
2585,13,9,2025-12-01,1
2586,13,9,2026-01-01,1
2587,13,9,2026-02-01,1
2588,13,9,2026-03-01,1
2589,13,9,2026-04-01,1
2590,13,9,2026-05-01,1
2591,13,9,2026-06-01,1
2592,13,9,2026-07-01,1
2593,13,3,2025-08-01,2
2594,13,3,2025-09-01,2
2595,13,3,2025-10-01,2
2596,13,3,2025-11-01,1
2597,13,3,2025-12-01,1
2598,13,3,2026-01-01,1
2599,13,3,2026-02-01,1
2600,13,3,2026-03-01,2
2601,13,3,2026-04-01,1
2602,13,3,2026-05-01,1
2603,13,3,2026-06-01,1
2604,13,3,2026-07-01,1
2605,13,13,2025-08-01,1
2606,13,13,2025-09-01,1
2607,13,13,2025-10-01,1
2608,13,13,2025-11-01,1
2609,13,13,2025-12-01,1
2610,13,13,2026-01-01,1
2611,13,13,2026-02-01,1
2612,13,13,2026-03-01,1
2613,13,13,2026-04-01,1
2614,13,13,2026-05-01,1
2615,13,13,2026-06-01,1
2616,13,13,2026-07-01,1
2617,13,14,2025-08-01,1
2618,13,14,2025-09-01,1
2619,13,14,2025-10-01,0
2620,13,14,2025-11-01,1
2621,13,14,2025-12-01,0
2622,13,14,2026-01-01,1
2623,13,14,2026-02-01,1
2624,13,14,2026-03-01,1
2625,13,14,2026-04-01,1
2626,13,14,2026-05-01,1
2627,13,14,2026-06-01,1
2628,13,14,2026-07-01,1
2629,13,21,2025-08-01,8
2630,13,21,2025-09-01,4
2631,13,21,2025-10-01,7
2632,13,21,2025-11-01,11
2633,13,21,2025-12-01,4
2634,13,21,2026-01-01,7
2635,13,21,2026-02-01,7
2636,13,21,2026-03-01,13
2637,13,21,2026-04-01,7
2638,13,21,2026-05-01,7
2639,13,21,2026-06-01,6
2640,13,21,2026-07-01,8
2641,13,1,2025-08-01,0
2642,13,1,2025-09-01,9
2643,13,1,2025-10-01,0
2644,13,1,2025-11-01,9
2645,13,1,2025-12-01,9
2646,13,1,2026-01-01,0
2647,13,1,2026-02-01,1
2648,13,1,2026-03-01,0
2649,13,1,2026-04-01,1
2650,13,1,2026-05-01,9
2651,13,1,2026-06-01,9
2652,13,1,2026-07-01,0
2653,13,25,2025-08-01,43
2654,13,25,2025-09-01,37
2655,13,25,2025-10-01,57
2656,13,25,2025-11-01,41
2657,13,25,2025-12-01,40
2658,13,25,2026-01-01,35
2659,13,25,2026-02-01,34
2660,13,25,2026-03-01,43
2661,13,25,2026-04-01,50
2662,13,25,2026-05-01,32
2663,13,25,2026-06-01,42
2664,13,25,2026-07-01,42
2665,13,2,2025-08-01,2
2666,13,2,2025-09-01,1
2667,13,2,2025-10-01,1
2668,13,2,2025-11-01,1
2669,13,2,2025-12-01,2
2670,13,2,2026-01-01,1
2671,13,2,2026-02-01,1
2672,13,2,2026-03-01,1
2673,13,2,2026-04-01,1
2674,13,2,2026-05-01,1
2675,13,2,2026-06-01,2
2676,13,2,2026-07-01,2
2677,14,19,2025-08-01,8
2678,14,19,2025-09-01,7
2679,14,19,2025-10-01,3
2680,14,19,2025-11-01,7
